"EntityId","Labels","Domain","SourceFile"
"sensor.andreas_rum_temperature","Area: Andreas rum; Sensor; Temperatur","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\customize.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\sensor\sensor.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml"
"sensor.annelie","Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml"
"sensor.annelie_5g","Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml"
"sensor.annelie_jobb","Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml"
"sensor.apple_tv","Sensor; Zwift","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\customize.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\integrations\zwift.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml"
"sensor.aqara_multi_sensor_3_fukt_lastupdated","Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\logging\logbook.yaml"
"sensor.aqara_multi_sensor_3_temp_lastupdated","Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\logging\logbook.yaml"
"sensor.aqara_multi_sensor_4_fukt_lastupdated","Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\logging\logbook.yaml"
"sensor.aqara_multi_sensor_4_humidity","Luftfuktighet; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\sensors\template_sensors\template_sensor_reading_missing.yaml"
"sensor.aqara_multi_sensor_4_humidity.last_updated","Luftfuktighet; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\sensors\template_sensors\template_sensor_reading_missing.yaml"
"sensor.aqara_multi_sensor_4_temp_lastupdated","Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\logging\logbook.yaml"
"sensor.automation_count","Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automations-v2.yaml"
"sensor.avluft","Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\customize.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-ventilation.yaml"
"sensor.badrum_fukt_lastupdated","Area: Badrum; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\logging\logbook.yaml"
"sensor.badrum_luftfuktighet","Area: Badrum; LED; Luftfuktighet; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\sensors\template_sensors\template_sensor_reading_missing.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\system\diagnostics.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\system\sensor_reading_missing.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\ventilation\ventilation_system.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\ventilation\ventilation_tuning.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\sensor\sensor.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-climate.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-packages-detailed.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-packages-grouped.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-packages-simple.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-ventilation.yaml"
"sensor.badrum_luftfuktighet.last_updated","Area: Badrum; Luftfuktighet; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\sensors\template_sensors\template_sensor_reading_missing.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\system\sensor_reading_missing.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\ventilation\ventilation_system.yaml"
"sensor.badrum_temp_lastupdated","Area: Badrum; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\logging\logbook.yaml"
"sensor.badrum_temperatur","Area: Badrum; LED; Sensor; Temperatur","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\sensors\template_sensors\template_sensor_reading_missing.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\system\diagnostics.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\system\sensor_reading_missing.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\sensor\sensor.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-climate.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-packages-detailed.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-packages-grouped.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-packages-simple.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-ventilation.yaml"
"sensor.badrum_temperatur.last_updated","Area: Badrum; Sensor; Temperatur","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\sensors\template_sensors\template_sensor_reading_missing.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\system\sensor_reading_missing.yaml"
"sensor.cam10_all_count","Frigate; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_sensors.yaml"
"sensor.cam10_animal_count","Frigate; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_sensors.yaml"
"sensor.cam10_bear_count","Frigate; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_sensors.yaml"
"sensor.cam10_cat_count","Frigate; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_sensors.yaml"
"sensor.cam10_dog_count","Frigate; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_sensors.yaml"
"sensor.cam10_horse_count","Frigate; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_sensors.yaml"
"sensor.cam10_person_count","Frigate; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_person_detected.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_sensors.yaml"
"sensor.cam10_sheep_count","Frigate; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_sensors.yaml"
"sensor.cam5_all_count","Frigate; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_sensors.yaml"
"sensor.cam5_animal_count","Frigate; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_sensors.yaml"
"sensor.cam5_bear_count","Frigate; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_animal_detected.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_sensors.yaml"
"sensor.cam5_cat_count","Frigate; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_animal_detected.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_sensors.yaml"
"sensor.cam5_dog_count","Frigate; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_animal_detected.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_sensors.yaml"
"sensor.cam5_horse_count","Frigate; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_animal_detected.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_sensors.yaml"
"sensor.cam5_person_count","Frigate; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_person_detected.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_sensors.yaml"
"sensor.cam5_sheep_count","Frigate; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_animal_detected.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_sensors.yaml"
"sensor.cam6_all_count","Frigate; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_sensors.yaml"
"sensor.cam6_animal_count","Frigate; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_sensors.yaml"
"sensor.cam6_bear_count","Frigate; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_animal_detected.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_sensors.yaml"
"sensor.cam6_cat_count","Frigate; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_animal_detected.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_sensors.yaml"
"sensor.cam6_dog_count","Frigate; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_animal_detected.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_sensors.yaml"
"sensor.cam6_horse_count","Frigate; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_animal_detected.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_sensors.yaml"
"sensor.cam6_person_count","Frigate; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_person_detected.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_sensors.yaml"
"sensor.cam6_sheep_count","Frigate; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_animal_detected.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_sensors.yaml"
"sensor.cam8_all_count","Frigate; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_sensors.yaml"
"sensor.cam8_animal_count","Frigate; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_sensors.yaml"
"sensor.cam8_bear_count","Frigate; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_animal_detected.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_sensors.yaml"
"sensor.cam8_cat_count","Frigate; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_animal_detected.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_sensors.yaml"
"sensor.cam8_dog_count","Frigate; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_animal_detected.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_sensors.yaml"
"sensor.cam8_horse_count","Frigate; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_animal_detected.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_sensors.yaml"
"sensor.cam8_person_count","Frigate; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_person_detected.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_sensors.yaml"
"sensor.cam8_sheep_count","Frigate; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_animal_detected.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_sensors.yaml"
"sensor.cam9_all_count","Frigate; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_sensors.yaml"
"sensor.cam9_animal_count","Frigate; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_sensors.yaml"
"sensor.cam9_bear_count","Frigate; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_sensors.yaml"
"sensor.cam9_cat_count","Frigate; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_sensors.yaml"
"sensor.cam9_dog_count","Frigate; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_sensors.yaml"
"sensor.cam9_horse_count","Frigate; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_sensors.yaml"
"sensor.cam9_person_count","Frigate; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_person_detected.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_sensors.yaml"
"sensor.cam9_sheep_count","Frigate; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_sensors.yaml"
"sensor.camera10","Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\customize.yaml"
"sensor.camera5","Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\customize.yaml"
"sensor.camera6","Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\customize.yaml"
"sensor.camera8","Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\customize.yaml"
"sensor.camera9","Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\customize.yaml"
"sensor.cams_all_backside_count","Frigate; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_sensors.yaml"
"sensor.cams_all_count","Frigate; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_sensors.yaml"
"sensor.cams_all_frontside_count","Frigate; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_sensors.yaml"
"sensor.cams_animal_backside_count","Frigate; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_sensors.yaml"
"sensor.cams_animal_count","Frigate; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_sensors.yaml"
"sensor.cams_animal_frontside_count","Frigate; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_sensors.yaml"
"sensor.cams_person_backside_count","Frigate; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_sensors.yaml"
"sensor.cams_person_backside_north_count","Frigate; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_sensors.yaml"
"sensor.cams_person_count","Frigate; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_sensors.yaml"
"sensor.cams_person_frontside_count","Frigate; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_sensors.yaml"
"sensor.canal_digital","Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\customize.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml"
"sensor.chromecast","Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\customize.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml"
"sensor.chromecast_ultra","Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml"
"sensor.chromecast_wifi","Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml"
"sensor.chromecast2","Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\customize.yaml"
"sensor.classic","Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\customize.yaml"
"sensor.command_line","Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\system\system_info.yaml"
"sensor.connected_clients","Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml"
"sensor.cpu_temperature","Sensor; Temperatur","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml"
"sensor.cpuspeed","Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\system\system_info.yaml"
"sensor.current_ha_version","Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\system\diagnostics.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\system\system_info.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-debug.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml"
"sensor.detection_response_time_difference","Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-camera.yaml"
"sensor.diagnostics_climate_forrad","Area: F̦rr̴d; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\climate\diagnostics.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\system\diagnostics.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-debug.yaml"
"sensor.diagnostics_climate_friggebod","Area: Friggebod; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\climate\diagnostics.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\system\diagnostics.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-debug.yaml"
"sensor.diagnostics_climate_garage","Area: Garage; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\climate\diagnostics.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\system\diagnostics.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-debug.yaml"
